Source path,Class name,Checksum,Description,Responsibility,Pattern 1,Pattern 2,Pattern 3,Inference time (ms),Input tokens,Output tokens
exist-core/src/main/java/org/exist/xquery/functions/fn/FunRoot.java,org.exist.xquery.functions.fn.FunRoot,7e3a1744ea1928d7fd58e0977747ad0e2d2ad86c8a49644e61865af6fad1db95,"This class implements the 'root' function, which returns the root node of the tree containing a given context item or a specified node.",Node root retrieval,Function Object,Strategy,,576,917,97
exist-core/src/main/java/org/exist/xquery/functions/fn/FunInsertBefore.java,org.exist.xquery.functions.fn.FunInsertBefore,78ae9683685fe2a78094f00811995a58e21f7ab81a6beebbf62dd8998e7059f3,This class implements a function that creates a new sequence by inserting one sequence into another at a specified position.,Sequence insertion,Function Object,Template Method,,617,950,91
exist-core/src/main/java/org/exist/xquery/functions/fn/FunReverse.java,org.exist.xquery.functions.fn.FunReverse,192c575165513d332e8d9e5f0207a263de3e105c49ef4ae263772116fa7ee42c,"This class implements a function that reverses the order of items in a sequence, returning an empty sequence if the input is empty.",Sequence reversal,Strategy,Template Method,,490,749,94
exist-core/src/main/java/org/exist/xquery/functions/fn/ExtCollection.java,org.exist.xquery.functions.fn.ExtCollection,5d561cd5271d90f7a6fe9e8b869c4eef3c5911a71954247dabd1383709be889a,"This class retrieves documents from a specified collection URI, optionally including documents from sub-collections. If no URI is provided, it uses a default or statically known collection.",Collection retrieval,Function,Template Method,Factory Method,893,917,120
exist-core/src/main/java/org/exist/xquery/functions/fn/FunStringToCodepoints.java,org.exist.xquery.functions.fn.FunStringToCodepoints,4543550d91f65c7a943aab6e639c4ddb9fd9b20af2b0ca5cf573a8c7dc7ee2b4,This class converts an input string into a sequence of its constituent Unicode code points.,String to Code Points,Function,Utility,,569,1321,86
exist-core/src/main/java/org/exist/xquery/functions/fn/FunInScopePrefixes.java,org.exist.xquery.functions.fn.FunInScopePrefixes,8bc2b9879e62e3bb8fd0cd087153fb7e28697db7b1f0ab931771544327bc6c4c,"This class provides functionality to retrieve and process namespace prefixes that are currently active within the scope of an XML element, including handling default namespaces and potentially excluding specific predefined prefixes.",Namespace processing,Strategy,Visitor,,562,772,101
exist-core/src/main/java/org/exist/xquery/functions/fn/FunNumber.java,org.exist.xquery.functions.fn.FunNumber,d6426b7356ee6397f5176f1f33f9fabd9efab94e80824b185691e3b00abcf492,"This class implements the XPath `number()` function, which converts its input (either a context item or a specified argument) into an `xs:double`. It handles various conversion scenarios, including empty sequences and non-numeric types, by returning `NaN` or raising an error as per XPath specifications.",Numeric Conversion,Strategy,Function Object,,667,1104,129
exist-core/src/main/java/org/exist/xquery/functions/fn/FunRoundBase.java,org.exist.xquery.functions.fn.FunRoundBase,d6f36aa7ac2acf376b57c86d4119275736c7c2abd6cf65943abe7113f6f439f0,"This abstract class serves as a foundation for rounding functions, providing a core evaluation mechanism that defers the specific rounding mode to its subclasses.",Rounding logic,Template Method,Strategy,Abstract Base Class,539,714,115
exist-core/src/main/java/org/exist/xquery/functions/fn/FunRemove.java,org.exist.xquery.functions.fn.FunRemove,877314f8c5c361fb70c9ad15b2a569c5b3f05ab38f85e5551d558420f2a52842,"This class implements a function that removes an item from a sequence at a specified position, returning a new sequence without the removed item. If the position is invalid, the original sequence is returned.",Sequence manipulation,Function,Strategy,,2117,777,106
exist-core/src/main/java/org/exist/xquery/functions/fn/FunResolveURI.java,org.exist.xquery.functions.fn.FunResolveURI,026755da298e92284198319bf85824fbf404b11cce4b6d909f08150ac2eb8b04,"This class implements the `resolve-uri()` function, which resolves a relative URI against a base URI to produce an absolute URI, handling various cases and error conditions.",URI Resolution,Function Object,Strategy,,495,1038,102
exist-core/src/main/java/org/exist/xquery/functions/fn/FunCompare.java,org.exist.xquery.functions.fn.FunCompare,eba26654911ddb962e78951e93f026cb4b2b4b68f923c0c804168782639eea44,"This class provides functionality to compare two strings using a specified collation, returning an integer that indicates their lexicographical order.",String Comparison,Strategy,Facade,,462,1307,91
exist-core/src/main/java/org/exist/xquery/functions/fn/FunEmpty.java,org.exist.xquery.functions.fn.FunEmpty,ea719250c3e8ebad29d5cda231149d16b368f59fd1a72cb7d11bccb5480b375b,This function checks if a provided sequence of items is empty. It returns true if the sequence is empty and false otherwise.,Empty Sequence Check,Command,Strategy,,593,591,93
exist-core/src/main/java/org/exist/xquery/functions/fn/FunUpperOrLowerCase.java,org.exist.xquery.functions.fn.FunUpperOrLowerCase,da6e99d24a8fe521b550a6f7a0f77c2a6a0bc2e714d2aa6a9f78cd81bff6deb2,"This class provides functionality to convert text to either uppercase or lowercase based on Unicode case mappings, handling various Unicode versions and locale-insensitivity.",Case Conversion,Function Object,Strategy,,534,1043,97
exist-core/src/main/java/org/exist/xquery/functions/fn/FunDeepEqual.java,org.exist.xquery.functions.fn.FunDeepEqual$UnexpectedItemTypeException,2c9762e0e63188e2926164ed7dad589f7012886acb87c23db68dd90fedf14175,This class represents a custom exception that is thrown when an item of an unexpected type is encountered during processing.,Error Handling,,,,345,393,52
exist-core/src/main/java/org/exist/xquery/functions/fn/FunDeepEqual.java,org.exist.xquery.functions.fn.FunDeepEqual,b0bdedf02b4f97d88cb41feb325a287a69d927af953072b887babaf04b4682f1,"This class provides functionality to compare two sequences or individual items for deep equality, optionally using a specified collation for string comparisons.",Deep Equality,Strategy,Visitor,Template Method,907,2033,110
exist-core/src/main/java/org/exist/xquery/functions/fn/FunEndsWith.java,org.exist.xquery.functions.fn.FunEndsWith,76b18aff03c8a664bb72fae8a2fa4580dce359f8a79f17d3784e8b04ab81e128,"This class implements a function that checks if a given string ends with a specified suffix, optionally considering a specific collation for comparison. It handles cases where input strings might be empty sequences.",String suffix check,Strategy,Function Object,,556,996,106
exist-core/src/main/java/org/exist/xquery/functions/fn/FunNilled.java,org.exist.xquery.functions.fn.FunNilled,ca5618836d6556bc09b32aa481d35004566af74662c526450b8a193e813818cf,"This class implements a built-in function that checks if an argument node is 'nilled' according to schema instance attributes, returning a boolean or an empty sequence depending on the input.",Node nil check,Strategy,Function Object,,547,752,107
exist-core/src/main/java/org/exist/xquery/functions/fn/FunUriCollection.java,org.exist.xquery.functions.fn.FunUriCollection,0c603967286527286236180176a75ce32ecc68bc24449c392bc649159f3c9387,"This class provides functionality to retrieve a sequence of URIs from a URI collection, with options to filter by content type and apply pattern matching.",URI Collection,Function Object,Strategy,,551,1366,97
exist-core/src/main/java/org/exist/xquery/functions/fn/FunDoc.java,org.exist.xquery.functions.fn.FunDoc,079405b2d7221764de1700310fcb0491dcea3b690cbc00976a8c0b4806401901,"This class implements the built-in `fn:doc()` function, which retrieves a document node from a given URI. It is intended to be a placeholder for a future, more robust XQuery implementation.",Document retrieval,Facade,Function Object,,492,819,110
exist-core/src/main/java/org/exist/xquery/functions/fn/FunSum.java,org.exist.xquery.functions.fn.FunSum,c35c6bdde4251e7dd553c27cc8c0bc72fac0bb8bf63dd68b42f7503e5365dc24,"This class provides functionality to sum a sequence of numeric values, with an option to specify a default value if the sequence is empty.",Numeric summation,Facade,Strategy,,497,883,94
exist-core/src/main/java/org/exist/xquery/functions/fn/FunBaseURI.java,org.exist.xquery.functions.fn.FunBaseURI,a2215f7c3b531085815ffea185f742626c89e8b35b748dab0fa16ca96d5e1f8b,"This class provides functions to retrieve the base URI of a node, either from the current context or from a specified node, and the static base URI of the context.",Base URI retrieval,Function Object,Domain Logic,,587,937,104
exist-core/src/main/java/org/exist/xquery/functions/fn/FunSubstringAfter.java,org.exist.xquery.functions.fn.FunSubstringAfter,411afb70cb516f3d72c218e05d97fd62fc63346f980780351e11775e51266eec,"This class provides functionality to extract a substring from a source string that appears after a specified search string, with support for optional collation.",String manipulation,Facade,Strategy,,5278,1074,94
exist-core/src/main/java/org/exist/xquery/functions/fn/FunMatches.java,org.exist.xquery.functions.fn.FunMatches,d161165127c58c6d3b097abd0bc58c763db9ffac1667c0f888980c746379656f,"This class implements the fn:matches() function, which checks if an input string matches a given regular expression pattern, optionally influenced by flags. It supports two variations: one with an input string and a pattern, and another that also includes flags to modify the matching behavior.",Regular expression matching,Function Object,Strategy,Template Method,739,2160,142
exist-core/src/main/java/org/exist/xquery/functions/fn/FunCollationKey.java,org.exist.xquery.functions.fn.FunCollationKey,8097d41c27bc6937d7b79d12cd8cea9a657832d56d72c965bb52627f1c67bce2,"This class provides functionality to generate a collation key for a given string, using an optional specified collation, which allows for locale-aware string comparison and ordering.",String collation,Strategy,Function Object,,479,717,100
exist-core/src/main/java/org/exist/xquery/functions/fn/FunNodeName.java,org.exist.xquery.functions.fn.FunNodeName,09de0e891e20fff2b8271e199ae2d2e9a3ea01c23b698aa589cc9571149692f2,"This class implements the built-in XQuery function `fn:node-name`, which returns the expanded QName of a given node, or an empty sequence if the node cannot have a name or is not provided.",Node Naming,Strategy,Function Object,,588,796,114
exist-core/src/main/java/org/exist/xquery/functions/fn/FunOneOrMore.java,org.exist.xquery.functions.fn.FunOneOrMore,2e762b31c191fb07fc517df3eb0c02812648259665029780a910167f6cab358d,"This class implements a function that checks if a given sequence contains one or more items, returning the sequence if it does, and raising an error otherwise.",Sequence validation,Strategy,Expression,,493,691,98
exist-core/src/main/java/org/exist/xquery/functions/fn/FunCeiling.java,org.exist.xquery.functions.fn.FunCeiling,75852f2d4a0fedf3c5368ac71485b80904315ad53abe0dd56ea7309efb9339a8,This class implements a function that returns the smallest number with no fractional part that is not less than the input number.,Numeric ceiling,Function Object,Value Object,,530,647,93
exist-core/src/main/java/org/exist/xquery/functions/fn/FunContains.java,org.exist.xquery.functions.fn.FunContains,11bed425c7c6dc7e13aa96981bc2a6205c8db7568ca7b9e3a34b8c42a1281bad,"This class implements functions to check if a source string contains a substring, with an option to specify a collation for the comparison.",String containment,,,,491,1003,56
exist-core/src/main/java/org/exist/xquery/functions/fn/FunRound.java,org.exist.xquery.functions.fn.FunRound,907591b2c461605cdc1f2dbdd42a43e26a1fc66b5407a73d8d37184e33dd0554,"This class implements the `fn:round()` function, which rounds a number to a specified precision using a specific rounding mode (rounding halves towards positive infinity). It handles various numeric types and edge cases like NaN and infinities.",Rounding Function,Template Method,Strategy,,605,1150,114
exist-core/src/main/java/org/exist/xquery/functions/fn/FunLast.java,org.exist.xquery.functions.fn.FunLast,2c541ba78630429d487d8b70b92e314c34b426fcefd671b8a69ced385c3fc82b,"This class provides the `last()` function, which returns the size of the current context sequence. If the context item is undefined, it raises an error.",Context Size,Function Object,Singleton,,507,960,100
